symbol,side,starttime,start_LTP,endtime,end_LTP,change_pct
NSE:ACI-EQ,SHORT,2025-10-03 14:21:56.872886,702.10,2025-10-03 14:54:46.645003,698.00,0.662
NSE:ACI-EQ,SHORT,2025-10-03 14:54:48.139934,698.00,2025-10-03 14:56:05.805095,692.60,0.684
NSE:ACI-EQ,SHORT,2025-10-03 14:56:06.794278,692.20,2025-10-03 14:56:36.653260,687.05,0.841
NSE:ACI-EQ,SHORT,2025-10-03 14:56:37.448447,685.60,2025-10-03 14:58:58.458998,682.00,0.742
NSE:NETWORK18-EQ,SHORT,2025-10-03 09:35:06.228552,52.42,2025-10-03 09:46:15.964041,52.10,0.687
NSE:RPTECH-EQ,LONG,2025-10-03 09:42:12.036794,318.80,2025-10-03 10:09:07.439674,320.95,0.715
NSE:RPTECH-EQ,SHORT,2025-10-03 10:09:08.207688,320.95,2025-10-03 10:12:23.441602,318.50,0.702
NSE:BEML-EQ,SHORT,2025-10-03 09:35:46.402041,4384.00,2025-10-03 10:08:09.200964,4355.00,0.664
NSE:BEML-EQ,LONG,2025-10-03 10:08:09.943653,4355.00,2025-10-03 10:39:21.360468,4388.00,0.721
NSE:BEML-EQ,LONG,2025-10-03 11:16:57.854370,4377.70,2025-10-03 11:40:54.316071,4407.00,0.660
NSE:MBEL-EQ,SHORT,2025-10-03 09:43:51.772934,398.85,2025-10-03 10:16:46.549906,396.15,0.708
NSE:MBEL-EQ,SHORT,2025-10-03 10:16:47.373294,396.15,2025-10-03 10:45:52.554170,393.45,0.669
NSE:MBEL-EQ,SHORT,2025-10-03 13:58:40.411815,394.65,2025-10-03 14:31:36.035464,390.90,0.887
NSE:MBEL-EQ,LONG,2025-10-03 14:31:38.050689,390.90,2025-10-03 14:56:45.100773,393.10,0.665
NSE:ZENTEC-EQ,SHORT,2025-10-03 09:35:03.393772,1493.40,2025-10-03 09:46:20.766633,1483.50,0.673
NSE:ZENTEC-EQ,LONG,2025-10-03 11:25:37.332074,1472.30,2025-10-03 11:56:32.782511,1483.30,0.669
NSE:ZENTEC-EQ,LONG,2025-10-03 12:28:02.218896,1480.20,2025-10-03 13:00:58.896159,1490.80,0.706
NSE:ZENTEC-EQ,LONG,2025-10-03 13:43:27.004246,1484.60,2025-10-03 13:59:43.475131,1494.60,0.660
NSE:CSBBANK-EQ,SHORT,2025-10-03 09:35:01.043004,386.10,2025-10-03 09:46:05.201879,383.20,0.770
NSE:CSBBANK-EQ,LONG,2025-10-03 09:46:08.304180,383.10,2025-10-03 09:53:29.735762,385.55,0.691
NSE:CSBBANK-EQ,SHORT,2025-10-03 09:57:44.116738,387.00,2025-10-03 10:04:40.404244,384.10,0.743
NSE:CSBBANK-EQ,SHORT,2025-10-03 10:06:47.573723,384.40,2025-10-03 10:39:46.164826,382.00,0.689
NSE:CSBBANK-EQ,SHORT,2025-10-03 10:39:46.561757,382.00,2025-10-03 10:47:45.111657,379.15,0.694
NSE:CSBBANK-EQ,LONG,2025-10-03 10:47:46.673722,379.10,2025-10-03 11:15:26.313360,381.80,0.692
NSE:CSBBANK-EQ,SHORT,2025-10-03 11:15:42.107051,381.75,2025-10-03 11:48:31.630862,379.45,0.661
NSE:CSBBANK-EQ,LONG,2025-10-03 11:48:31.932213,379.45,2025-10-03 12:13:08.202683,381.90,0.666
NSE:CSBBANK-EQ,LONG,2025-10-03 12:22:34.942850,380.30,2025-10-03 12:55:33.388400,383.00,0.696
NSE:CSBBANK-EQ,SHORT,2025-10-03 12:58:04.149604,383.65,2025-10-03 13:30:39.977227,381.00,0.671
NSE:CSBBANK-EQ,LONG,2025-10-03 14:08:05.737916,380.70,2025-10-03 14:41:05.287225,383.90,0.703
NSE:CSBBANK-EQ,LONG,2025-10-03 14:41:22.582560,383.60,2025-10-03 14:58:45.229347,386.00,0.665
NSE:STARHEALTH-EQ,SHORT,2025-10-03 09:35:01.047012,459.60,2025-10-03 10:04:08.174977,456.10,0.713
NSE:STARHEALTH-EQ,LONG,2025-10-03 12:18:11.651463,454.15,2025-10-03 12:51:11.175208,457.10,0.677
NSE:STARHEALTH-EQ,SHORT,2025-10-03 12:59:10.037462,458.70,2025-10-03 13:25:50.388219,455.95,0.665
NSE:ENGINERSIN-EQ,LONG,2025-10-03 09:39:28.654111,199.60,2025-10-03 09:57:57.779939,201.09,0.676
NSE:ENGINERSIN-EQ,SHORT,2025-10-03 09:57:58.540471,201.09,2025-10-03 10:04:02.582686,199.80,0.669
NSE:ENGINERSIN-EQ,LONG,2025-10-03 11:57:11.647439,199.64,2025-10-03 12:09:19.604871,201.00,0.684
NSE:ENGINERSIN-EQ,LONG,2025-10-03 13:32:14.852123,200.45,2025-10-03 14:05:01.500843,201.80,0.664
NSE:CRIZAC-EQ,SHORT,2025-10-03 09:57:50.445756,297.45,2025-10-03 10:30:45.951057,295.70,0.672
NSE:CRIZAC-EQ,SHORT,2025-10-03 10:31:21.280208,295.55,2025-10-03 11:02:19.090784,293.75,0.676
NSE:CRIZAC-EQ,SHORT,2025-10-03 11:35:56.709752,294.25,2025-10-03 12:00:41.811644,292.50,0.662
NSE:CRIZAC-EQ,SHORT,2025-10-03 12:05:59.051029,293.35,2025-10-03 12:23:07.375120,291.15,0.665
NSE:CRIZAC-EQ,LONG,2025-10-03 13:43:56.736255,291.10,2025-10-03 14:09:06.068601,293.15,0.661
NSE:CRIZAC-EQ,LONG,2025-10-03 14:11:29.926116,292.40,2025-10-03 14:44:27.728498,294.45,0.743
NSE:CHENNPETRO-EQ,SHORT,2025-10-03 09:35:04.221256,768.85,2025-10-03 09:49:54.080032,763.75,0.686
NSE:CHENNPETRO-EQ,LONG,2025-10-03 10:44:03.676866,760.20,2025-10-03 11:17:01.113659,765.00,0.661
NSE:CHENNPETRO-EQ,LONG,2025-10-03 11:29:17.010385,763.55,2025-10-03 12:02:14.103209,768.50,0.704
NSE:CHENNPETRO-EQ,LONG,2025-10-03 12:13:51.047494,766.20,2025-10-03 12:46:49.265731,771.50,0.695
NSE:CHENNPETRO-EQ,LONG,2025-10-03 12:46:52.015758,771.50,2025-10-03 12:53:26.129506,777.00,0.664
NSE:CHENNPETRO-EQ,SHORT,2025-10-03 13:00:17.545979,777.80,2025-10-03 13:15:41.018504,772.50,0.662
NSE:CHENNPETRO-EQ,LONG,2025-10-03 13:15:43.054407,772.50,2025-10-03 13:44:47.437802,778.25,0.764
NSE:CHENNPETRO-EQ,LONG,2025-10-03 13:48:51.626288,778.00,2025-10-03 14:21:50.027231,783.50,0.662
NSE:CHENNPETRO-EQ,SHORT,2025-10-03 14:21:51.267533,783.50,2025-10-03 14:36:28.919742,778.40,0.664
NSE:CHENNPETRO-EQ,LONG,2025-10-03 14:36:29.666971,778.45,2025-10-03 14:53:15.818297,783.60,0.707
NSE:CHENNPETRO-EQ,SHORT,2025-10-03 14:54:02.794055,784.80,2025-10-03 14:58:25.087430,779.10,0.672
NSE:RELAXO-EQ,SHORT,2025-10-03 10:11:07.113889,446.35,2025-10-03 10:44:04.890332,443.25,0.661
NSE:RELAXO-EQ,SHORT,2025-10-03 12:09:10.648364,446.00,2025-10-03 12:33:47.144056,443.50,0.661
NSE:EIDPARRY-EQ,LONG,2025-10-03 09:35:02.165836,1037.30,2025-10-03 09:52:53.175571,1044.80,0.660
NSE:EIDPARRY-EQ,LONG,2025-10-03 12:21:28.202729,1037.00,2025-10-03 12:54:27.174796,1043.70,0.699
NSE:DEEPINDS-EQ,LONG,2025-10-03 09:35:00.271971,498.30,2025-10-03 09:49:29.312049,502.00,0.672
NSE:DEEPINDS-EQ,SHORT,2025-10-03 11:32:20.662695,501.30,2025-10-03 12:05:10.074885,497.40,0.718
NSE:DEEPINDS-EQ,SHORT,2025-10-03 12:05:11.294864,497.40,2025-10-03 12:22:19.609443,494.15,0.673
NSE:DEEPINDS-EQ,LONG,2025-10-03 12:22:23.358740,494.05,2025-10-03 12:50:27.740460,498.00,0.885
NSE:DEEPINDS-EQ,LONG,2025-10-03 13:19:14.248648,499.00,2025-10-03 13:51:57.700892,504.20,0.826
NSE:DEEPINDS-EQ,LONG,2025-10-03 14:04:23.718947,502.95,2025-10-03 14:36:22.018519,506.65,0.661
NSE:NOCIL-EQ,LONG,2025-10-03 09:35:05.007490,175.31,2025-10-03 10:03:20.828932,176.47,0.668
NSE:NOCIL-EQ,LONG,2025-10-03 10:42:13.627476,176.05,2025-10-03 11:15:12.076335,177.27,0.701
NSE:NOCIL-EQ,LONG,2025-10-03 11:15:14.713563,177.33,2025-10-03 11:25:57.482752,178.60,0.682
NSE:NOCIL-EQ,LONG,2025-10-03 14:00:42.908455,177.80,2025-10-03 14:33:37.388275,179.51,0.846
NSE:SUBROS-EQ,SHORT,2025-10-03 09:35:00.078514,1082.80,2025-10-03 10:01:53.987358,1074.70,0.776
NSE:SUBROS-EQ,SHORT,2025-10-03 10:01:55.206734,1074.70,2025-10-03 10:09:28.676877,1066.70,0.721
NSE:SUBROS-EQ,SHORT,2025-10-03 10:09:30.269985,1067.00,2025-10-03 10:13:18.077446,1058.10,0.778
NSE:SUBROS-EQ,SHORT,2025-10-03 10:13:18.525695,1054.00,2025-10-03 10:13:37.363314,1050.60,0.732
NSE:SUBROS-EQ,SHORT,2025-10-03 10:13:37.750066,1052.00,2025-10-03 10:15:00.563424,1044.60,0.727
NSE:SUBROS-EQ,LONG,2025-10-03 10:15:01.386968,1044.30,2025-10-03 10:15:12.174776,1050.80,0.661
NSE:SUBROS-EQ,LONG,2025-10-03 10:15:12.543798,1050.80,2025-10-03 10:28:22.627643,1057.30,0.690
NSE:SUBROS-EQ,LONG,2025-10-03 10:28:23.666437,1057.30,2025-10-03 10:30:08.959891,1066.70,0.908
NSE:SUBROS-EQ,LONG,2025-10-03 10:30:11.307636,1067.10,2025-10-03 10:34:57.379968,1076.80,0.984
NSE:SUBROS-EQ,LONG,2025-10-03 10:34:59.438219,1077.80,2025-10-03 11:00:41.486159,1086.00,0.914
NSE:SUBROS-EQ,SHORT,2025-10-03 11:00:42.598166,1086.00,2025-10-03 11:05:00.576793,1078.80,0.837
NSE:SUBROS-EQ,SHORT,2025-10-03 11:05:01.777179,1078.80,2025-10-03 11:19:43.490030,1071.00,0.677
NSE:SUBROS-EQ,SHORT,2025-10-03 11:19:44.680771,1071.00,2025-10-03 11:40:18.914274,1063.30,0.737
NSE:SUBROS-EQ,LONG,2025-10-03 11:40:19.372843,1063.30,2025-10-03 11:50:16.443511,1070.00,0.682
NSE:SUBROS-EQ,SHORT,2025-10-03 11:50:20.801883,1070.50,2025-10-03 12:20:01.522627,1063.10,0.668
NSE:SUBROS-EQ,LONG,2025-10-03 12:32:06.319403,1058.50,2025-10-03 12:53:08.565084,1065.60,0.675
NSE:SUBROS-EQ,LONG,2025-10-03 13:59:20.177143,1060.90,2025-10-03 14:30:16.532904,1069.00,0.740
NSE:SUBROS-EQ,SHORT,2025-10-03 14:30:21.738940,1069.00,2025-10-03 14:59:32.932927,1061.00,0.665
NSE:SBISILVER-EQ,LONG,2025-10-03 10:31:05.289045,141.85,2025-10-03 11:03:52.791824,142.73,0.663
NSE:TATAPOWER-EQ,LONG,2025-10-03 12:18:45.973878,391.40,2025-10-03 12:51:44.522755,393.85,0.664
NSE:MOTILALOFS-EQ,LONG,2025-10-03 09:38:05.776325,905.20,2025-10-03 10:00:27.903361,910.95,0.660
NSE:MOTILALOFS-EQ,SHORT,2025-10-03 10:11:57.693644,907.85,2025-10-03 10:44:49.163106,901.75,0.669
NSE:MOTILALOFS-EQ,SHORT,2025-10-03 13:10:06.049209,902.50,2025-10-03 13:39:35.360103,896.55,0.678
NSE:MOTILALOFS-EQ,LONG,2025-10-03 14:23:43.393008,900.40,2025-10-03 14:56:42.770979,906.05,0.661
NSE:SUNDARMFIN-EQ,LONG,2025-10-03 09:46:23.124138,4438.30,2025-10-03 09:59:24.093958,4465.00,0.669
NSE:SUNDARMFIN-EQ,SHORT,2025-10-03 09:59:26.475544,4465.00,2025-10-03 10:28:04.868461,4437.00,0.678
NSE:SUNDARMFIN-EQ,SHORT,2025-10-03 10:41:21.366977,4444.20,2025-10-03 11:05:11.363822,4415.00,0.680
NSE:SUNDARMFIN-EQ,SHORT,2025-10-03 11:06:59.023061,4419.30,2025-10-03 11:34:48.887282,4392.20,0.662
NSE:SUNDARMFIN-EQ,SHORT,2025-10-03 11:51:25.466061,4391.40,2025-10-03 12:21:56.691251,4362.00,0.662
NSE:SUNDARMFIN-EQ,LONG,2025-10-03 12:22:01.903031,4362.00,2025-10-03 12:39:50.652933,4393.60,0.685
NSE:SUNDARMFIN-EQ,LONG,2025-10-03 12:39:52.065037,4394.10,2025-10-03 13:02:13.225761,4420.00,0.692
NSE:SUNDARMFIN-EQ,LONG,2025-10-03 14:06:58.737974,4416.90,2025-10-03 14:39:01.153779,4447.20,0.717
NSE:SUNDARMFIN-EQ,SHORT,2025-10-03 14:39:01.465679,4445.30,2025-10-03 15:00:11.930513,4417.80,0.677
NSE:SAMBHV-EQ,LONG,2025-10-03 10:09:58.524026,112.25,2025-10-03 10:39:55.015096,112.92,0.664
NSE:SAMBHV-EQ,LONG,2025-10-03 10:40:00.661307,112.92,2025-10-03 10:51:32.819690,113.64,0.669
NSE:SAMBHV-EQ,LONG,2025-10-03 10:57:24.658429,113.26,2025-10-03 11:22:55.006606,114.24,0.715
NSE:SAMBHV-EQ,LONG,2025-10-03 11:23:06.239936,114.07,2025-10-03 11:54:57.152591,114.90,0.666
NSE:SAMBHV-EQ,LONG,2025-10-03 11:55:35.328299,114.75,2025-10-03 12:12:10.270617,115.50,0.662
NSE:SAMBHV-EQ,LONG,2025-10-03 13:17:32.303267,115.22,2025-10-03 13:50:12.403268,116.03,0.716
NSE:SAMBHV-EQ,LONG,2025-10-03 13:50:14.007884,116.03,2025-10-03 14:22:33.861341,117.25,1.016
NSE:SAMBHV-EQ,LONG,2025-10-03 14:22:35.093604,117.25,2025-10-03 14:23:52.625479,118.00,0.665
NSE:SAMBHV-EQ,SHORT,2025-10-03 14:23:53.737183,118.18,2025-10-03 14:25:08.461820,117.26,0.737
NSE:SAMBHV-EQ,LONG,2025-10-03 14:25:08.634874,117.26,2025-10-03 14:29:02.588106,118.12,0.836
NSE:SAMBHV-EQ,SHORT,2025-10-03 14:29:06.267657,118.13,2025-10-03 14:48:51.627800,117.39,0.694
NSE:ABREL-EQ,SHORT,2025-10-03 09:44:08.998044,1642.00,2025-10-03 10:17:08.622513,1629.90,0.813
NSE:ABREL-EQ,SHORT,2025-10-03 10:38:08.533665,1631.10,2025-10-03 11:11:05.415481,1620.00,0.754
NSE:ABREL-EQ,LONG,2025-10-03 12:05:08.171322,1622.40,2025-10-03 12:38:05.421011,1636.00,0.839
NSE:ABREL-EQ,SHORT,2025-10-03 12:38:06.296440,1635.00,2025-10-03 13:06:52.808610,1623.50,0.670
NSE:ABREL-EQ,SHORT,2025-10-03 13:07:08.037000,1624.40,2025-10-03 13:34:31.327985,1613.40,0.717
NSE:ABREL-EQ,LONG,2025-10-03 13:34:35.379861,1613.40,2025-10-03 14:06:27.839428,1637.40,1.435
NSE:ABREL-EQ,SHORT,2025-10-03 14:06:31.510214,1637.10,2025-10-03 14:10:15.132473,1625.70,0.666
NSE:UJJIVANSFB-EQ,SHORT,2025-10-03 09:35:00.078432,48.35,2025-10-03 09:45:48.179255,48.05,0.682
NSE:UJJIVANSFB-EQ,LONG,2025-10-03 09:45:48.586243,48.05,2025-10-03 09:59:11.262309,48.41,0.801
NSE:UJJIVANSFB-EQ,SHORT,2025-10-03 09:59:11.625385,48.43,2025-10-03 10:07:11.057518,48.12,0.671
NSE:APLAPOLLO-EQ,LONG,2025-10-03 09:36:19.737654,1727.40,2025-10-03 10:07:44.654307,1739.20,0.669
NSE:APLAPOLLO-EQ,SHORT,2025-10-03 10:07:45.498769,1739.20,2025-10-03 10:17:33.004073,1727.20,0.661
NSE:APLAPOLLO-EQ,LONG,2025-10-03 11:10:58.933260,1724.50,2025-10-03 11:43:58.183458,1736.20,0.661
NSE:APLAPOLLO-EQ,LONG,2025-10-03 11:53:35.238940,1733.40,2025-10-03 12:07:27.912295,1745.90,0.686
NSE:EXICOM-EQ,SHORT,2025-10-03 09:35:00.260353,147.94,2025-10-03 09:41:32.833645,146.84,0.717
NSE:EXICOM-EQ,SHORT,2025-10-03 09:42:00.090641,147.03,2025-10-03 10:10:50.704149,146.05,0.663
NSE:EXICOM-EQ,LONG,2025-10-03 12:20:58.242118,146.15,2025-10-03 12:53:55.910168,147.18,0.704
NSE:EXICOM-EQ,SHORT,2025-10-03 13:00:58.450626,147.56,2025-10-03 13:06:24.329044,146.40,0.661
NSE:EXICOM-EQ,LONG,2025-10-03 13:46:47.240920,146.68,2025-10-03 14:19:46.821470,147.64,0.699
NSE:EXICOM-EQ,LONG,2025-10-03 14:19:49.555670,147.64,2025-10-03 14:20:42.572177,148.64,0.694
NSE:EXICOM-EQ,LONG,2025-10-03 14:20:44.482903,148.66,2025-10-03 14:28:04.368420,150.16,0.978
NSE:EXICOM-EQ,LONG,2025-10-03 14:28:05.145250,150.16,2025-10-03 14:29:13.442866,151.48,0.739
NSE:EXICOM-EQ,SHORT,2025-10-03 14:29:14.221226,151.48,2025-10-03 14:30:00.874817,150.38,0.684
NSE:EXICOM-EQ,SHORT,2025-10-03 14:30:01.231481,150.38,2025-10-03 14:40:46.408728,149.22,0.676
NSE:EXICOM-EQ,SHORT,2025-10-03 14:40:47.698471,149.22,2025-10-03 14:41:31.912055,148.01,0.734
NSE:EXICOM-EQ,SHORT,2025-10-03 14:41:37.965175,148.24,2025-10-03 14:42:04.379169,146.97,0.701
NSE:EXICOM-EQ,LONG,2025-10-03 14:42:05.166389,146.97,2025-10-03 14:51:49.935481,148.36,0.693
NSE:AGIIL-EQ,SHORT,2025-10-03 09:35:01.723510,1380.10,2025-10-03 09:37:25.643756,1369.80,0.717
NSE:AGIIL-EQ,LONG,2025-10-03 09:37:32.441417,1368.90,2025-10-03 09:43:57.383993,1377.10,0.712
NSE:AGIIL-EQ,SHORT,2025-10-03 09:43:58.431861,1377.10,2025-10-03 09:44:32.319256,1367.00,0.867
NSE:AGIIL-EQ,LONG,2025-10-03 09:44:33.527205,1367.00,2025-10-03 10:03:35.557191,1375.30,0.666
NSE:AGIIL-EQ,SHORT,2025-10-03 10:03:36.381746,1375.70,2025-10-03 10:06:29.902414,1366.00,0.731
NSE:AGIIL-EQ,LONG,2025-10-03 10:06:31.132210,1366.00,2025-10-03 10:19:44.862586,1375.00,0.696
NSE:AGIIL-EQ,LONG,2025-10-03 10:57:54.350375,1375.20,2025-10-03 11:29:30.716810,1384.30,0.662
NSE:AGIIL-EQ,SHORT,2025-10-03 11:59:14.557864,1383.90,2025-10-03 12:23:44.376603,1372.90,0.669
NSE:AGIIL-EQ,LONG,2025-10-03 12:23:49.611491,1372.90,2025-10-03 12:55:26.954788,1382.50,0.684
NSE:AGIIL-EQ,LONG,2025-10-03 13:47:18.099099,1382.40,2025-10-03 14:18:40.336111,1390.00,0.666
NSE:AGIIL-EQ,SHORT,2025-10-03 14:21:07.034834,1394.90,2025-10-03 14:35:32.582960,1384.60,0.692
NSE:AGIIL-EQ,LONG,2025-10-03 14:35:33.563228,1385.60,2025-10-03 14:52:55.272849,1394.80,0.668
NSE:DYNAMATECH-EQ,SHORT,2025-10-03 09:57:00.818122,7100.00,2025-10-03 10:20:43.489226,7055.00,0.679
NSE:DYNAMATECH-EQ,LONG,2025-10-03 10:30:59.231024,7065.50,2025-10-03 11:02:26.179499,7114.00,0.666
NSE:DYNAMATECH-EQ,SHORT,2025-10-03 11:21:59.251025,7124.00,2025-10-03 11:22:51.395173,7096.50,0.691
NSE:DYNAMATECH-EQ,SHORT,2025-10-03 13:33:45.982786,7096.50,2025-10-03 14:04:36.278077,7060.00,0.668
NSE:CGPOWER-EQ,SHORT,2025-10-03 09:35:00.264921,743.00,2025-10-03 09:50:13.401908,738.00,0.687
NSE:CGPOWER-EQ,LONG,2025-10-03 09:50:13.758059,738.00,2025-10-03 10:01:04.152187,742.70,0.664
NSE:CGPOWER-EQ,LONG,2025-10-03 14:03:46.465583,742.75,2025-10-03 14:36:45.333608,747.65,0.673
NSE:KPRMILL-EQ,LONG,2025-10-03 12:16:45.895725,1051.10,2025-10-03 12:49:13.061144,1058.70,0.666
NSE:KPRMILL-EQ,LONG,2025-10-03 13:39:34.542900,1053.60,2025-10-03 14:12:32.870396,1061.70,0.693
NSE:KPRMILL-EQ,LONG,2025-10-03 14:12:34.500836,1061.20,2025-10-03 14:37:15.863179,1068.90,0.692
NSE:JAICORPLTD-EQ,LONG,2025-10-03 09:35:02.169627,146.23,2025-10-03 09:36:02.839381,146.99,0.696
NSE:JAICORPLTD-EQ,SHORT,2025-10-03 09:36:04.428357,147.00,2025-10-03 09:39:35.466467,145.96,0.687
NSE:JAICORPLTD-EQ,SHORT,2025-10-03 09:39:49.504102,146.28,2025-10-03 10:11:55.723522,145.15,0.687
NSE:JAICORPLTD-EQ,LONG,2025-10-03 11:14:16.863261,145.22,2025-10-03 11:34:52.010810,146.25,0.664
NSE:JAICORPLTD-EQ,SHORT,2025-10-03 12:02:13.308694,146.29,2025-10-03 12:33:13.873551,145.40,0.690
NSE:JAICORPLTD-EQ,LONG,2025-10-03 12:33:14.259021,145.40,2025-10-03 13:00:09.053553,146.25,0.671
NSE:JAICORPLTD-EQ,LONG,2025-10-03 14:06:01.675594,146.71,2025-10-03 14:38:37.799184,147.70,0.661
NSE:JAICORPLTD-EQ,SHORT,2025-10-03 14:40:37.877109,148.20,2025-10-03 14:55:58.550632,147.40,0.664
NSE:ZFCVINDIA-EQ,LONG,2025-10-03 10:32:07.889237,13020.00,2025-10-03 11:05:05.413942,13140.00,0.868
NSE:ZFCVINDIA-EQ,LONG,2025-10-03 11:05:05.753729,13140.00,2025-10-03 11:09:01.204169,13284.00,1.034
NSE:ZFCVINDIA-EQ,LONG,2025-10-03 11:09:04.055293,13284.00,2025-10-03 11:10:25.966172,13394.00,0.817
NSE:ZFCVINDIA-EQ,LONG,2025-10-03 11:10:27.616447,13377.00,2025-10-03 11:12:51.771237,13510.00,1.157
NSE:ZFCVINDIA-EQ,LONG,2025-10-03 11:12:52.614789,13498.00,2025-10-03 11:16:14.623235,13597.00,0.681
NSE:ZFCVINDIA-EQ,LONG,2025-10-03 11:16:15.833225,13597.00,2025-10-03 11:18:45.518226,13697.00,0.739
NSE:ZFCVINDIA-EQ,SHORT,2025-10-03 11:18:46.335465,13686.00,2025-10-03 11:20:40.013256,13606.00,0.679
NSE:ZFCVINDIA-EQ,LONG,2025-10-03 11:20:40.836997,13606.00,2025-10-03 11:36:28.339456,13707.00,0.813
NSE:ZFCVINDIA-EQ,LONG,2025-10-03 11:36:28.760196,13720.00,2025-10-03 11:40:19.382990,13825.00,0.802
NSE:ZFCVINDIA-EQ,SHORT,2025-10-03 11:40:23.774607,13837.00,2025-10-03 11:47:48.319596,13734.00,0.687
NSE:ZFCVINDIA-EQ,SHORT,2025-10-03 11:47:49.067888,13734.00,2025-10-03 12:14:42.143916,13640.00,0.699
NSE:ZFCVINDIA-EQ,SHORT,2025-10-03 12:14:44.469369,13640.00,2025-10-03 12:39:19.855655,13544.00,0.664
NSE:ZFCVINDIA-EQ,LONG,2025-10-03 14:29:09.866171,13500.00,2025-10-03 15:00:07.129358,13590.00,0.663
NSE:POONAWALLA-EQ,LONG,2025-10-03 09:35:00.084917,513.50,2025-10-03 10:04:02.189117,517.20,0.667
NSE:POONAWALLA-EQ,SHORT,2025-10-03 10:04:03.387977,518.05,2025-10-03 10:16:34.066161,514.75,0.661
NSE:POONAWALLA-EQ,SHORT,2025-10-03 10:16:34.872277,514.75,2025-10-03 10:40:48.070666,511.20,0.685
NSE:POONAWALLA-EQ,LONG,2025-10-03 10:44:24.997823,510.20,2025-10-03 11:03:48.672686,513.85,0.661
NSE:POONAWALLA-EQ,LONG,2025-10-03 11:16:57.865826,512.40,2025-10-03 11:43:47.712110,516.20,0.663
NSE:POONAWALLA-EQ,SHORT,2025-10-03 11:43:48.537117,515.70,2025-10-03 12:16:07.348567,512.25,0.688
NSE:POONAWALLA-EQ,SHORT,2025-10-03 12:58:59.175093,513.80,2025-10-03 13:29:34.267825,510.10,0.662
NSE:POONAWALLA-EQ,LONG,2025-10-03 13:39:05.259349,510.65,2025-10-03 14:12:04.489554,513.90,0.666
NSE:POONAWALLA-EQ,LONG,2025-10-03 14:12:06.319677,513.90,2025-10-03 14:34:40.412273,517.05,0.686
NSE:POONAWALLA-EQ,SHORT,2025-10-03 14:40:47.696622,517.40,2025-10-03 14:49:16.811613,513.95,0.681
NSE:TATAINVEST-EQ,LONG,2025-10-03 09:35:00.078922,10936.00,2025-10-03 09:35:16.690090,11032.00,0.914
NSE:TATAINVEST-EQ,LONG,2025-10-03 09:35:17.374305,11045.00,2025-10-03 09:37:44.440244,11127.00,0.720
NSE:TATAINVEST-EQ,LONG,2025-10-03 09:37:44.868976,11122.00,2025-10-03 09:37:58.934231,11207.00,0.715
NSE:TATAINVEST-EQ,LONG,2025-10-03 09:37:59.388629,11211.00,2025-10-03 09:38:09.815399,11275.00,0.660
NSE:TATAINVEST-EQ,SHORT,2025-10-03 09:38:10.182100,11277.00,2025-10-03 09:40:09.579678,11190.00,0.811
NSE:TATAINVEST-EQ,LONG,2025-10-03 09:40:09.979879,11196.00,2025-10-03 09:40:36.862480,11270.00,0.710
NSE:TATAINVEST-EQ,LONG,2025-10-03 09:40:37.299579,11274.00,2025-10-03 09:40:53.804717,11350.00,0.665
NSE:TATAINVEST-EQ,LONG,2025-10-03 09:40:54.160735,11349.00,2025-10-03 09:42:50.251328,11422.00,0.687
NSE:TATAINVEST-EQ,LONG,2025-10-03 09:42:50.649198,11419.00,2025-10-03 09:44:54.033052,11500.00,0.661
NSE:TATAINVEST-EQ,LONG,2025-10-03 09:44:54.354651,11496.00,2025-10-03 09:47:13.434293,11580.00,0.687
NSE:TATAINVEST-EQ,LONG,2025-10-03 09:47:13.775189,11572.00,2025-10-03 09:47:28.710061,11652.00,0.713
NSE:TATAINVEST-EQ,LONG,2025-10-03 09:47:29.202009,11658.00,2025-10-03 09:48:56.655712,11750.00,0.729
NSE:TATAINVEST-EQ,SHORT,2025-10-03 09:48:57.129186,11750.00,2025-10-03 09:51:05.542872,11668.00,0.707
NSE:TATAINVEST-EQ,SHORT,2025-10-03 09:51:06.353616,11675.00,2025-10-03 09:51:15.214762,11579.00,0.686
NSE:TATAINVEST-EQ,SHORT,2025-10-03 09:51:15.469329,11575.00,2025-10-03 09:51:37.966160,11507.00,0.661
NSE:TATAINVEST-EQ,LONG,2025-10-03 09:51:38.386764,11509.00,2025-10-03 09:52:03.815796,11595.00,0.761
NSE:TATAINVEST-EQ,LONG,2025-10-03 09:52:04.265470,11583.00,2025-10-03 09:52:57.308391,11670.00,0.673
NSE:TATAINVEST-EQ,LONG,2025-10-03 09:52:57.563623,11669.00,2025-10-03 09:55:32.639459,11767.00,0.810
NSE:TATAINVEST-EQ,SHORT,2025-10-03 09:55:33.040419,11769.00,2025-10-03 10:03:37.209800,11690.00,0.663
NSE:TATAINVEST-EQ,SHORT,2025-10-03 10:03:38.438291,11691.00,2025-10-03 10:06:44.427352,11604.00,0.689
NSE:TATAINVEST-EQ,LONG,2025-10-03 10:06:45.234837,11612.00,2025-10-03 10:08:50.602178,11707.00,0.732
NSE:TATAINVEST-EQ,LONG,2025-10-03 10:08:51.394957,11690.00,2025-10-03 10:11:09.587563,11790.00,0.705
NSE:TATAINVEST-EQ,SHORT,2025-10-03 10:11:10.289178,11779.00,2025-10-03 10:12:29.037127,11701.00,0.679
